,ad_id,ad_type,advertiser_id,advertiser_name,public_ids_list,date_range_start,date_range_end,num_of_days,impressions,spend_usd,first_served_timestamp,last_served_timestamp,age_targeting,gender_targeting,spend_range_min_usd,spend_range_max_usd,ad_url
1452,CR26476721033183232,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-06,2020-10-27,22,≤ 10k,≤ 100,2020-10-06 14:00:00+00:00,2020-10-27 20:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR26476721033183232
1453,CR218011646591762432,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-06,2020-10-06,1,≤ 10k,≤ 100,2020-10-06 13:00:00+00:00,2020-10-06 22:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR218011646591762432
1454,CR511317368417288192,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-06,2020-10-27,22,100k-1M,1k-50k,2020-10-06 21:30:00+00:00,2020-10-27 21:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR511317368417288192
1455,CR412590020336025600,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-06,2020-10-27,22,10k-100k,100-1k,2020-10-06 21:30:00+00:00,2020-10-27 20:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR412590020336025600
1456,CR133524348479733760,Video,AR108481940364984320,BIDEN FOR PRESIDENT,FEC ID C00703975,2020-10-05,2020-10-06,2,10k-100k,100-1k,2020-10-06 04:00:00+00:00,2020-10-06 17:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR108481940364984320/creative/CR133524348479733760
1457,CR242103320745869312,Video,AR108481940364984320,BIDEN FOR PRESIDENT,FEC ID C00703975,2020-10-05,2020-10-06,2,10k-100k,100-1k,2020-10-06 04:00:00+00:00,2020-10-06 17:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR108481940364984320/creative/CR242103320745869312
1458,CR536033565175971840,Video,AR108481940364984320,BIDEN FOR PRESIDENT,FEC ID C00703975,2020-10-05,2020-10-06,2,10k-100k,100-1k,2020-10-06 04:00:00+00:00,2020-10-06 17:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR108481940364984320/creative/CR536033565175971840
1459,CR476079395136602112,Image,AR450909031356170240,"DIRECTMAIL 2.0, LLC",EIN ID 46-4444909,2020-10-05,2020-11-03,30,10k-100k,100-1k,2020-10-05 20:00:00+00:00,2020-11-04 05:30:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR450909031356170240/creative/CR476079395136602112
1460,CR495378023227326464,Image,AR450909031356170240,"DIRECTMAIL 2.0, LLC",EIN ID 46-4444909,2020-10-05,2020-11-03,30,100k-1M,100-1k,2020-10-05 20:00:00+00:00,2020-11-04 05:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR450909031356170240/creative/CR495378023227326464
1461,CR389139636338819072,Video,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-10-05,2020-10-12,8,100k-1M,1k-50k,2020-10-05 04:00:00+00:00,2020-10-13 04:00:00+00:00,Not targeted,Not targeted,1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR389139636338819072
1462,CR332210497665368064,Video,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-10-05,2020-10-16,12,1M-10M,50k-100k,2020-10-06 04:15:00+00:00,2020-10-16 20:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",50000,100000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR332210497665368064
1463,CR342309237088583680,Video,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-10-05,2020-10-16,12,100k-1M,1k-50k,2020-10-06 04:15:00+00:00,2020-10-16 20:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR342309237088583680
1464,CR172016051544915968,Video,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-10-05,2020-10-13,9,100k-1M,1k-50k,2020-10-05 04:00:00+00:00,2020-10-14 04:00:00+00:00,Not targeted,Not targeted,1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR172016051544915968
1465,CR1301478169903104,Video,AR108481940364984320,BIDEN FOR PRESIDENT,FEC ID C00703975,2020-10-05,2020-10-06,2,10k-100k,100-1k,2020-10-06 04:00:00+00:00,2020-10-06 17:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR108481940364984320/creative/CR1301478169903104
1466,CR377422415799517184,Video,AR108481940364984320,BIDEN FOR PRESIDENT,FEC ID C00703975,2020-10-05,2020-10-06,2,≤ 10k,≤ 100,2020-10-06 04:00:00+00:00,2020-10-06 16:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR108481940364984320/creative/CR377422415799517184
1467,CR277639536555589632,Video,AR108481940364984320,BIDEN FOR PRESIDENT,FEC ID C00703975,2020-10-05,2020-10-06,2,≤ 10k,≤ 100,2020-10-06 04:00:00+00:00,2020-10-06 16:15:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR108481940364984320/creative/CR277639536555589632
1468,CR481990369647525888,Video,AR108481940364984320,BIDEN FOR PRESIDENT,FEC ID C00703975,2020-10-05,2020-10-06,2,10k-100k,100-1k,2020-10-06 04:00:00+00:00,2020-10-06 16:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR108481940364984320/creative/CR481990369647525888
1469,CR576038196240973824,Video,AR108481940364984320,BIDEN FOR PRESIDENT,FEC ID C00703975,2020-10-05,2020-10-06,2,≤ 10k,≤ 100,2020-10-06 04:00:00+00:00,2020-10-06 16:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR108481940364984320/creative/CR576038196240973824
1470,CR132786301299589120,Image,AR450909031356170240,"DIRECTMAIL 2.0, LLC",EIN ID 46-4444909,2020-10-05,2020-11-03,30,10k-100k,≤ 100,2020-10-05 20:00:00+00:00,2020-11-04 05:15:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR450909031356170240/creative/CR132786301299589120
1471,CR441704263605813248,Video,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-10-05,2020-10-16,12,10k-100k,1k-50k,2020-10-06 04:15:00+00:00,2020-10-16 19:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR441704263605813248
1472,CR505458345830776832,Video,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-10-05,2020-10-12,8,10k-100k,1k-50k,2020-10-05 04:00:00+00:00,2020-10-13 04:00:00+00:00,Not targeted,Not targeted,1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR505458345830776832
1473,CR315321999062728704,Video,AR568293442493349888,PRIORITIES USA ACTION,EIN ID 37-1635320,2020-10-05,2020-10-12,8,10k-100k,100-1k,2020-10-05 04:00:00+00:00,2020-10-13 04:00:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR568293442493349888/creative/CR315321999062728704
1474,CR133783833223888896,Video,AR108481940364984320,BIDEN FOR PRESIDENT,FEC ID C00703975,2020-10-02,2020-10-05,4,10k-100k,1k-50k,2020-10-02 14:00:00+00:00,2020-10-05 19:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR108481940364984320/creative/CR133783833223888896
1475,CR196834228007075840,Video,AR108481940364984320,BIDEN FOR PRESIDENT,FEC ID C00703975,2020-10-02,2020-10-05,4,100k-1M,1k-50k,2020-10-02 14:00:00+00:00,2020-10-06 04:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR108481940364984320/creative/CR196834228007075840
1476,CR520248976247619584,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-02,2020-10-07,6,10k-100k,100-1k,2020-10-02 17:00:00+00:00,2020-10-07 14:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR520248976247619584
1477,CR293943094972252160,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-02,2020-10-07,6,≤ 10k,≤ 100,2020-10-03 04:45:00+00:00,2020-10-07 12:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR293943094972252160
1478,CR158553631174426624,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-02,2020-10-07,6,≤ 10k,100-1k,2020-10-03 01:15:00+00:00,2020-10-07 13:45:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR158553631174426624
1479,CR535870837455060992,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-02,2020-10-07,6,10k-100k,100-1k,2020-10-02 17:00:00+00:00,2020-10-07 14:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR535870837455060992
1480,CR220900338515836928,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-02,2020-10-07,6,100k-1M,1k-50k,2020-10-02 17:00:00+00:00,2020-10-07 14:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR220900338515836928
1481,CR304322484738457600,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-02,2020-10-07,6,≤ 10k,100-1k,2020-10-03 01:00:00+00:00,2020-10-07 13:45:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR304322484738457600
1482,CR21756792493047808,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-02,2020-10-07,6,≤ 10k,≤ 100,2020-10-02 23:00:00+00:00,2020-10-07 14:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR21756792493047808
1483,CR241588749304070144,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-02,2020-10-07,6,≤ 10k,≤ 100,2020-10-02 23:15:00+00:00,2020-10-07 13:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR241588749304070144
1484,CR528552488060583936,Video,AR108481940364984320,BIDEN FOR PRESIDENT,FEC ID C00703975,2020-10-02,2020-10-05,4,100k-1M,1k-50k,2020-10-02 18:30:00+00:00,2020-10-06 04:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR108481940364984320/creative/CR528552488060583936
1485,CR295913419809226752,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-02,2020-10-27,23,10k-100k,100-1k,2020-10-02 19:30:00+00:00,2020-10-27 19:45:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR295913419809226752
1486,CR195004640658456576,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-02,2020-10-07,6,10k-100k,100-1k,2020-10-02 17:00:00+00:00,2020-10-07 14:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR195004640658456576
1487,CR517152751503802368,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-02,2020-10-07,6,≤ 10k,100-1k,2020-10-03 01:45:00+00:00,2020-10-07 13:45:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR517152751503802368
1488,CR223855825771298816,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-02,2020-10-07,6,100k-1M,1k-50k,2020-10-02 17:00:00+00:00,2020-10-07 15:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR223855825771298816
1489,CR260306835255328768,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-02,2020-10-07,6,10k-100k,100-1k,2020-10-02 17:00:00+00:00,2020-10-07 14:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR260306835255328768
1490,CR471553805276676096,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-02,2020-10-07,6,100k-1M,1k-50k,2020-10-02 17:00:00+00:00,2020-10-07 15:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR471553805276676096
1491,CR90401502438359040,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-02,2020-10-15,11,≤ 10k,≤ 100,2020-10-02 19:30:00+00:00,2020-10-15 20:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR90401502438359040
1492,CR316461093109104640,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-02,2020-10-07,6,≤ 10k,≤ 100,2020-10-03 04:00:00+00:00,2020-10-07 13:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR316461093109104640
1493,CR264133135719989248,Video,AR108481940364984320,BIDEN FOR PRESIDENT,FEC ID C00703975,2020-10-01,2020-10-02,2,10k-100k,1k-50k,2020-10-01 16:30:00+00:00,2020-10-02 14:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR108481940364984320/creative/CR264133135719989248
1494,CR241615137583136768,Video,AR108481940364984320,BIDEN FOR PRESIDENT,FEC ID C00703975,2020-10-01,2020-10-05,5,≤ 10k,100-1k,2020-10-01 16:30:00+00:00,2020-10-06 04:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR108481940364984320/creative/CR241615137583136768
1495,CR7375180401737728,Video,AR108481940364984320,BIDEN FOR PRESIDENT,FEC ID C00703975,2020-10-01,2020-10-05,5,≤ 10k,100-1k,2020-10-01 16:30:00+00:00,2020-10-06 04:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR108481940364984320/creative/CR7375180401737728
1496,CR217971239539441664,Video,AR128018337845215232,DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE,FEC ID C00010603,2020-10-01,2020-10-19,19,> 10M,> 100k,2020-10-01 20:30:00+00:00,2020-10-20 04:30:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age","Male, Female, Unknown gender",100000,,https://transparencyreport.google.com/political-ads/library/advertiser/AR128018337845215232/creative/CR217971239539441664
1497,CR197194867820986368,Video,AR128018337845215232,DNC SERVICES CORP / DEMOCRATIC NATIONAL COMMITTEE,FEC ID C00010603,2020-10-01,2020-10-19,19,> 10M,> 100k,2020-10-01 20:30:00+00:00,2020-10-20 04:30:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age","Male, Female, Unknown gender",100000,,https://transparencyreport.google.com/political-ads/library/advertiser/AR128018337845215232/creative/CR197194867820986368
1498,CR118839271179157504,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-01,2020-10-15,15,≤ 10k,≤ 100,2020-10-02 02:00:00+00:00,2020-10-15 19:45:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR118839271179157504
1499,CR390990389286273024,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-01,2020-10-21,21,10k-100k,100-1k,2020-10-01 18:45:00+00:00,2020-10-21 22:30:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR390990389286273024
1500,CR241333662606426112,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-01,2020-10-07,7,≤ 10k,≤ 100,2020-10-01 18:30:00+00:00,2020-10-07 12:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR241333662606426112
1501,CR234296788188659712,Video,AR271344076572327936,INDEPENDENCE USA PAC,FEC ID C00532705,2020-10-01,2020-11-02,33,100k-1M,1k-50k,2020-10-02 02:00:00+00:00,2020-11-03 05:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR271344076572327936/creative/CR234296788188659712
